age,gender,height,looking_for,children,education_level,occupation,swiping_history,frequency_of_usage,state,year,month,day,hour,interests_array,engagement_label,gender_idx,looking_for_idx,children_idx,education_level_idx,occupation_idx,frequency_of_usage_idx,state_idx,gender_ohe,looking_for_ohe,children_ohe,education_level_ohe,occupation_ohe,frequency_of_usage_ohe,state_ohe,features_clf,scaledFeatures_clf,rawPrediction,probability,engagement_pred
18,Female,5.19,Casual Dating,No,Master's,Teacher,274,Daily,Nebraska,2025,1,28,17,['Movies'],1,1.0,0.0,0.0,2.0,2.0,0.0,17.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[2],[1.0])","(5,[2],[1.0])","(2,[0],[1.0])","(49,[17],[1.0])","(69,[0,1,2,3,4,5,6,8,9,12,15,18,37],[18.0,5.19,274.0,2025.0,1.0,28.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0])","[-1.6623405142187264,-1.10115565731744,0.16545913217635935,0.0,-0.8236348656127096,1.5977556628633636,0.8091057472165424,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,-0.661210510541652,1.9925534771805633,-0.6490405213487219,-0.504806871570202,1.9925534771805633,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,6.905384177003392,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[11.25662074605626,38.74337925394373]","[0.22513241492112526,0.7748675850788748]",1.0
18,Female,5.21,Casual Dating,Yes,High School,Entrepreneur,144,Daily,Oklahoma,2025,1,14,21,"['Movies', 'Sports', 'Sports']",0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,"(1,[],[])","(1,[0],[1.0])","(1,[],[])","(3,[1],[1.0])","(5,[1],[1.0])","(2,[0],[1.0])","(49,[5],[1.0])","(69,[0,1,2,3,4,5,6,8,11,14,18,25],[18.0,5.21,144.0,2025.0,1.0,14.0,21.0,1.0,1.0,1.0,1.0,1.0])","[-1.6623405142187264,-1.0575689602427603,-0.7347105351540222,0.0,-0.8236348656127096,-0.049314318617835744,1.3921731020861696,-1.237450844833538,0.6503489904146952,-2.0128829512904924,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,6.651667860250114,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[39.372691512601655,10.62730848739834]","[0.7874538302520332,0.21254616974796683]",0.0
18,Female,5.22,Casual Dating,No,Bachelor's,Artist,313,Daily,Connecticut,2025,1,14,2,"['Sports', 'Reading']",1,1.0,0.0,0.0,0.0,4.0,0.0,25.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[4],[1.0])","(2,[0],[1.0])","(49,[25],[1.0])","(69,[0,1,2,3,4,5,6,8,9,10,17,18,45],[18.0,5.22,313.0,2025.0,1.0,14.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0])","[-1.6623405142187264,-1.0357756117054204,0.4355100323754738,0.0,-0.8236348656127096,-0.049314318617835744,-1.3773968335445599,-1.237450844833538,0.6503489904146952,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,2.9910460820309663,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,6.989307512686117,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[8.35652848222791,41.64347151777207]","[0.16713056964455827,0.8328694303554418]",1.0
18,Female,5.23,Marriage,No,Ph.D.,Lawyer,151,Weekly,Oregon,2025,2,6,22,"['Reading', 'Sports']",0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,"(1,[],[])","(1,[],[])","(1,[0],[1.0])","(3,[],[])","(5,[3],[1.0])","(2,[1],[1.0])","(49,[1],[1.0])","(69,[0,1,2,3,4,5,6,9,16,19,21],[18.0,5.23,151.0,2025.0,2.0,6.0,22.0,1.0,1.0,1.0,1.0])","[-1.6623405142187264,-1.0139822631680786,-0.6862398607593093,0.0,1.160045750844162,-0.990497165178521,1.5379399408035763,-1.237450844833538,-1.5374512900672246,0.4967402072067583,-0.8011292877353655,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,2.9772242410544747,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,6.456967383996973,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[40.761533807756415,9.23846619224359]","[0.8152306761551282,0.1847693238448718]",0.0
18,Female,5.27,Casual Dating,No,Ph.D.,Doctor,91,Monthly,Massachusetts,2025,1,2,16,"['Sports', 'Reading', 'Movies']",0,1.0,0.0,0.0,3.0,5.0,2.0,40.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[],[])","(5,[],[])","(2,[],[])","(49,[40],[1.0])","(69,[0,1,2,3,4,5,6,8,9,60],[18.0,5.27,91.0,2025.0,1.0,2.0,16.0,1.0,1.0,1.0])","[-1.6623405142187264,-0.9268088690187192,-1.1017027841425624,0.0,-0.8236348656127096,-1.4610885884588636,0.6633389084991356,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,7.2601513431228035,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[40.6987362212213,9.301263778778697]","[0.8139747244244261,0.18602527557557394]",0.0
18,Female,5.34,Casual Dating,No,Master's,Engineer,82,Daily,North Dakota,2025,1,1,8,"['Sports', 'Sports', 'Sports']",0,1.0,0.0,0.0,2.0,0.0,0.0,24.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[2],[1.0])","(5,[0],[1.0])","(2,[0],[1.0])","(49,[24],[1.0])","(69,[0,1,2,3,4,5,6,8,9,12,13,18,44],[18.0,5.34,82.0,2025.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0])","[-1.6623405142187264,-0.7742554292573363,-1.1640222226500503,0.0,-0.8236348656127096,-1.5787364442789493,-0.5027958012401189,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,-0.661210510541652,1.9925534771805633,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,6.968047899825636,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[40.408807470020214,9.59119252997979]","[0.8081761494004043,0.19182385059959578]",0.0
18,Female,5.4,Casual Dating,No,Bachelor's,Doctor,296,Daily,Colorado,2025,1,2,12,['Reading'],1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[],[])","(2,[0],[1.0])","(49,[0],[1.0])","(69,[0,1,2,3,4,5,6,8,9,10,18,20],[18.0,5.4,296.0,2025.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0])","[-1.6623405142187264,-0.6434953380332933,0.3177955374168855,0.0,-0.8236348656127096,-1.4610885884588636,0.08027155362950832,-1.237450844833538,0.6503489904146952,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,6.373783813849745,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[9.048932612922194,40.951067387077785]","[0.18097865225844395,0.8190213477415561]",1.0
18,Female,5.57,Marriage,No,High School,Entrepreneur,448,Monthly,Oklahoma,2025,1,18,19,"['Sports', 'Movies']",1,1.0,1.0,0.0,1.0,1.0,2.0,5.0,"(1,[],[])","(1,[],[])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[1],[1.0])","(2,[],[])","(49,[5],[1.0])","(69,[0,1,2,3,4,5,6,9,11,14,25],[18.0,5.57,448.0,2025.0,1.0,18.0,19.0,1.0,1.0,1.0,1.0])","[-1.6623405142187264,-0.273008412898508,1.3703016099877932,0.0,-0.8236348656127096,0.4212771046625069,1.100639424651356,-1.237450844833538,-1.5374512900672246,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,6.651667860250114,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[10.83806425460797,39.161935745392036]","[0.21676128509215936,0.7832387149078406]",1.0
18,Female,5.67,Marriage,No,Bachelor's,Entrepreneur,376,Weekly,Colorado,2025,1,3,21,"['Sports', 'Reading']",1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,"(1,[],[])","(1,[],[])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[1],[1.0])","(2,[1],[1.0])","(49,[0],[1.0])","(69,[0,1,2,3,4,5,6,9,10,14,19,20],[18.0,5.67,376.0,2025.0,1.0,3.0,21.0,1.0,1.0,1.0,1.0,1.0])","[-1.6623405142187264,-0.055074927525105635,0.8717461019278895,0.0,-0.8236348656127096,-1.343440732638778,1.3921731020861696,-1.237450844833538,-1.5374512900672246,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,6.373783813849745,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[9.226780275398417,40.773219724601574]","[0.18453560550796835,0.8154643944920316]",1.0
18,Female,5.69,Marriage,Yes,Bachelor's,Teacher,8,Weekly,Alaska,2025,2,25,1,"['Sports', 'Sports', 'Movies']",0,1.0,1.0,1.0,0.0,2.0,1.0,21.0,"(1,[],[])","(1,[],[])","(1,[],[])","(3,[0],[1.0])","(5,[2],[1.0])","(2,[1],[1.0])","(49,[21],[1.0])","(69,[0,1,2,3,4,5,6,10,15,19,41],[18.0,5.69,8.0,2025.0,2.0,25.0,1.0,1.0,1.0,1.0,1.0])","[-1.6623405142187264,-0.011488230450423994,-1.6764264948227292,0.0,1.160045750844162,1.2448120954031066,-1.5231636722619666,-1.237450844833538,-1.5374512900672246,-2.0128829512904924,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,1.9925534771805633,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,6.946975970541342,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[40.11761471952104,9.882385280478964]","[0.8023522943904208,0.19764770560957926]",0.0
18,Female,5.71,Casual Dating,Yes,Master's,Engineer,201,Daily,Florida,2025,2,5,3,"['Reading', 'Reading']",0,1.0,0.0,1.0,2.0,0.0,0.0,28.0,"(1,[],[])","(1,[0],[1.0])","(1,[],[])","(3,[2],[1.0])","(5,[0],[1.0])","(2,[0],[1.0])","(49,[28],[1.0])","(69,[0,1,2,3,4,5,6,8,12,13,18,48],[18.0,5.71,201.0,2025.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0])","[-1.6623405142187264,0.032098466624255716,-0.34002075793993186,0.0,1.160045750844162,-1.1081450209986068,-1.231629994827153,-1.237450844833538,0.6503489904146952,-2.0128829512904924,-0.8011292877353655,-0.661210510541652,1.9925534771805633,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,7.054240939154561,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[41.1735317645516,8.826468235448411]","[0.8234706352910318,0.1765293647089682]",0.0
18,Female,5.73,Casual Dating,No,Master's,Lawyer,7,Weekly,Iowa,2025,2,12,15,"['Reading', 'Movies', 'Sports']",0,1.0,0.0,0.0,2.0,3.0,1.0,48.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[2],[1.0])","(5,[3],[1.0])","(2,[1],[1.0])","(49,[48],[1.0])","(69,[0,1,2,3,4,5,6,8,9,12,16,19,68],[18.0,5.73,7.0,2025.0,2.0,12.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0])","[-1.6623405142187264,0.07568516369893735,-1.6833508768791166,0.0,1.160045750844162,-0.2846100302580071,0.5175720697817288,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,-0.661210510541652,1.9925534771805633,-0.6490405213487219,-0.504806871570202,-0.501808310671695,2.9772242410544747,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,7.8481911972185685]","[41.80596665277398,8.194033347226025]","[0.8361193330554795,0.16388066694452047]",0.0
18,Female,5.86,Casual Dating,No,Bachelor's,Engineer,401,Daily,New York,2025,2,17,21,['Movies'],1,1.0,0.0,0.0,0.0,0.0,0.0,7.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[0],[1.0])","(2,[0],[1.0])","(49,[7],[1.0])","(69,[0,1,2,3,4,5,6,8,9,10,13,18,27],[18.0,5.86,401.0,2025.0,2.0,17.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0])","[-1.6623405142187264,0.35899869468436124,1.0448556533375783,0.0,1.160045750844162,0.30362924884242126,1.3921731020861696,-1.237450844833538,0.6503489904146952,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,6.726820950916785,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[9.259284928884956,40.740715071115034]","[0.18518569857769918,0.8148143014223009]",1.0
18,Female,5.86,Marriage,No,Bachelor's,Doctor,158,Daily,North Dakota,2025,1,8,18,"['Sports', 'Sports']",0,1.0,1.0,0.0,0.0,5.0,0.0,24.0,"(1,[],[])","(1,[],[])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[],[])","(2,[0],[1.0])","(49,[24],[1.0])","(69,[0,1,2,3,4,5,6,9,10,18,44],[18.0,5.86,158.0,2025.0,1.0,8.0,18.0,1.0,1.0,1.0,1.0])","[-1.6623405142187264,0.35899869468436124,-0.6377691863645966,0.0,-0.8236348656127096,-0.7552014535383497,0.9548725859339492,-1.237450844833538,-1.5374512900672246,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,6.968047899825636,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[41.01945813407328,8.980541865926728]","[0.8203891626814654,0.1796108373185345]",0.0
